path,random_path,p_1,p_1_angles,p_1_nfev
graphs/main/all_8/graph_10112/10112.gml,graphs/main/all_8/graph_10112/angle_rounding_gamma/0.gml,0.8147872471612769,[-0.52078035 -0.32709503],51
graphs/main/all_8/graph_10113/10113.gml,graphs/main/all_8/graph_10113/angle_rounding_gamma/0.gml,0.6923076923076923,[ 1.5707963  -2.74889357],42
graphs/main/all_8/graph_10114/10114.gml,graphs/main/all_8/graph_10114/angle_rounding_gamma/0.gml,0.75,[ 1.57079634 -1.17809725],33
graphs/main/all_8/graph_10115/10115.gml,graphs/main/all_8/graph_10115/angle_rounding_gamma/0.gml,0.8147872471612769,[-0.52078035  1.2437013 ],96
graphs/main/all_8/graph_10116/10116.gml,graphs/main/all_8/graph_10116/angle_rounding_gamma/0.gml,0.7916666666666666,[ 1.5707963  -2.74889358],30
graphs/main/all_8/graph_10117/10117.gml,graphs/main/all_8/graph_10117/angle_rounding_gamma/0.gml,0.8147872471612767,[0.52078037 3.46868768],45
graphs/main/all_8/graph_10118/10118.gml,graphs/main/all_8/graph_10118/angle_rounding_gamma/0.gml,0.7307692307692307,[1.5707963  0.39269908],30
graphs/main/all_8/graph_10119/10119.gml,graphs/main/all_8/graph_10119/angle_rounding_gamma/0.gml,0.8147872471612769,[0.52078035 3.46868769],45
graphs/main/all_8/graph_1012/1012.gml,graphs/main/all_8/graph_1012/angle_rounding_gamma/0.gml,0.7722664691292166,[-0.70632523 -1.92381228],24
graphs/main/all_8/graph_10120/10120.gml,graphs/main/all_8/graph_10120/angle_rounding_gamma/0.gml,0.8147872471612767,[-0.52078037 -0.32709503],27
graphs/main/all_8/graph_10121/10121.gml,graphs/main/all_8/graph_10121/angle_rounding_gamma/0.gml,0.8147872471612769,[-0.52078036  1.2437013 ],27
graphs/main/all_8/graph_10122/10122.gml,graphs/main/all_8/graph_10122/angle_rounding_gamma/0.gml,0.8147872471612767,[-0.52078034 -1.89789136],27
graphs/main/all_8/graph_10123/10123.gml,graphs/main/all_8/graph_10123/angle_rounding_gamma/0.gml,0.8532487856228154,[ 0.52078037 -2.81449763],66
graphs/main/all_8/graph_10124/10124.gml,graphs/main/all_8/graph_10124/angle_rounding_gamma/0.gml,0.8170911426804225,[ 0.89095842 -2.74889358],24
graphs/main/all_8/graph_10125/10125.gml,graphs/main/all_8/graph_10125/angle_rounding_gamma/0.gml,0.8170911426804225,[-0.89095842  2.74889356],30
graphs/main/all_8/graph_10126/10126.gml,graphs/main/all_8/graph_10126/angle_rounding_gamma/0.gml,0.7724611283459585,[-0.60795577  2.79717213],30
graphs/main/all_8/graph_10127/10127.gml,graphs/main/all_8/graph_10127/angle_rounding_gamma/0.gml,0.8205548581974126,[ 0.48301359 -1.26388606],42
graphs/main/all_8/graph_10128/10128.gml,graphs/main/all_8/graph_10128/angle_rounding_gamma/0.gml,0.6872989182032495,[ 0.89095841 -1.17809725],30
graphs/main/all_8/graph_10129/10129.gml,graphs/main/all_8/graph_10129/angle_rounding_gamma/0.gml,0.7401680657573456,[ 0.89095842 -2.74889358],24
graphs/main/all_8/graph_1013/1013.gml,graphs/main/all_8/graph_1013/angle_rounding_gamma/0.gml,0.7420146392259703,[-0.70632523 -1.92381228],24
graphs/main/all_8/graph_10130/10130.gml,graphs/main/all_8/graph_10130/angle_rounding_gamma/0.gml,0.7619046409812305,[ 0.52065284 -2.80585094],39
graphs/main/all_8/graph_10131/10131.gml,graphs/main/all_8/graph_10131/angle_rounding_gamma/0.gml,0.6785714285714286,[ 1.57079631 -2.74889357],24
graphs/main/all_8/graph_10132/10132.gml,graphs/main/all_8/graph_10132/angle_rounding_gamma/0.gml,0.7307692307692307,[1.57079632 1.9634954 ],33
graphs/main/all_8/graph_10133/10133.gml,graphs/main/all_8/graph_10133/angle_rounding_gamma/0.gml,0.7269224538010739,[-0.67890275 -0.33989189],27
graphs/main/all_8/graph_10134/10134.gml,graphs/main/all_8/graph_10134/angle_rounding_gamma/0.gml,0.7307692307692307,[ 1.57079631 -2.74889357],24
graphs/main/all_8/graph_10135/10135.gml,graphs/main/all_8/graph_10135/angle_rounding_gamma/0.gml,0.7269224538010739,[ 0.67890274 -2.80170076],27
graphs/main/all_8/graph_10136/10136.gml,graphs/main/all_8/graph_10136/angle_rounding_gamma/0.gml,0.7619046409812305,[0.52065284 1.90653804],63
